annee;code_postal_acheteur;amm;quantite_produit;conditionnement;eaj;achat_etranger
2017;00000;2040330;320.0;kg;Oui;Non
2017;00000;2040338;247.0;l;Non;Non
2017;00000;2040348;63.0;kg;Non;Non
2017;00000;2050033;600.0;kg;Non;Non
2017;00000;2050037;42609.0;kg;Oui;Non
2017;00000;2050038;0.5;l;Oui;Non
2017;00000;2050046;652.5;kg;Non;Non
2017;00000;2050050;1.32;l;Oui;Non
2017;00000;2050075;683.3299999999999;kg;Non;Non
2017;00000;2050076;13.0;kg;Non;Non
2017;00000;2050078;465.0;l;Non;Non
2017;00000;2050143;5.4;l;Oui;Non
2017;00000;2050144;1601.3999999999985;l;Oui;Non
2017;00000;2050145;17034.080000000005;l;Oui;Non
2017;00000;2050146;115313.22000000022;l;Oui;Non
2017;00000;2060002;99.1;l;Non;Non
2017;00000;2060007;34975.0;kg;Oui;Non
2017;00000;2060026;1.9000000000000004;kg;Non;Non
2017;00000;2060045;2978.3;kg;Oui;Non
2017;00000;2060050;38.51;l;Non;Non
2017;00000;2060051;80.0;l;Non;Non
2017;00000;2060063;19.5;kg;Non;Non
2017;00000;2060084;494.0;kg;Non;Non
2017;00000;2060085;8.0;l;Non;Non
2017;00000;2060086;112.63;kg;Non;Non
2017;00000;2060088;42285.0;l;Non;Non
2017;00000;2060091;80.0;l;Non;Non
2017;00000;2060098;80.38;l;Non;Non
2017;00000;2060101;4855.0;l;Non;Non
2017;00000;2060113;22.25;l;Non;Non
2017;00000;2060114;67.2;l;Non;Non
2017;00000;2060115;7100.0;l;Non;Non
2017;00000;2060116;1871.0;l;Non;Non
2017;00000;2060118;683.88;l;Non;Non
2017;00000;2060119;0.18;kg;Non;Non
2017;00000;2060127;21463.859700000005;l;Non;Non
2017;00000;2060128;100.0;l;Non;Non
2017;00000;2060129;2652.6200000000026;kg;Non;Non
2017;00000;2060130;10.0;l;Non;Non
2017;00000;2060131;24523.879999999997;l;Oui;Non
2017;00000;2060132;19.0;l;Non;Non
2017;00000;2060133;607.0;l;Non;Non
2017;00000;2060134;460.0;kg;Non;Non
2017;00000;2060137;1140.0;l;Non;Non
2017;00000;2060172;67.0;l;Non;Non
2017;00000;2060175;2329.78;kg;Oui;Non
2017;00000;2060177;11.0;kg;Non;Non
2017;00000;2060192;2.4;kg;Oui;Non
2017;00000;2060194;4130.0;kg;Non;Non
2017;00000;2070077;105.0;l;Non;Non
2017;00000;2070107;8.0;l;Non;Non
2017;00000;2070133;10.0;l;Non;Non
2017;00000;2070170;2141.7;l;Oui;Non
2017;00000;2070184;3860.0;l;Non;Non
2017;00000;2070185;3075.0;l;Non;Non
2017;00000;2070221;3930.0;l;Non;Non
2017;00000;2070236;40.0;l;Non;Non
2017;00000;2080010;1140.0;l;Oui;Non
2017;00000;2080018;12563.130000000017;l;Oui;Non
2017;00000;2080019;111.92;l;Non;Non
2017;00000;2080026;703.0;l;Non;Non
2017;00000;2080029;82.0;l;Non;Non
2017;00000;2080038;18.0;l;Non;Non
2017;00000;2080039;170.0;l;Non;Non
2017;00000;2080049;220.25;l;Non;Non
2017;00000;2080053;27.0;l;Oui;Non
2017;00000;2080054;12903.699999999995;l;Oui;Non
2017;00000;2080056;250.0;l;Non;Non
2017;00000;2080059;36.0;kg;Non;Non
2017;00000;2080060;1.0;l;Non;Non
2017;00000;2080063;40.0;kg;Non;Non
2017;00000;2080069;0.8;l;Oui;Non
2017;00000;2080070;30.0;kg;Non;Non
2017;00000;2080089;14.05;l;Oui;Non
2017;00000;2080090;18.85;l;Oui;Non
2017;00000;2080091;30.0;kg;Oui;Non
2017;00000;2080094;212.0;kg;Non;Non
2017;00000;2080098;1533.7199999999998;l;Oui;Non
2017;00000;2080099;380.0;kg;Non;Non
2017;00000;2080100;120.0;kg;Non;Non
2017;00000;2080101;57.25;kg;Non;Non
2017;00000;2080102;440.0;l;Non;Non
2017;00000;2080103;1810.0;l;Non;Non
2017;00000;2080105;839.5;l;Non;Non
2017;00000;2080109;6.0;l;Non;Non
2017;00000;2080112;27376.0299;l;Non;Non
2017;00000;2080114;19830.0;l;Non;Non
